edit_history_tweet_ids,lang,possibly_sensitive,text,created_at,reply_settings,author_id,conversation_id,id,category,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.urls,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,attachments.media_keys,context_annotations,referenced_tweets,in_reply_to_user_id,entities.annotations,entities.mentions,entities.hashtags,attachments.media_source_tweet_id,attachments.poll_ids
['1846575434655273342'],pl,False,"Niestety tak to dokładnie wygląda. I żadne zakłamywanie rzeczywistości, najpierw przez polityków PiS, a teraz PO-PSL tego nie zmieni.

Jeżeli zacznie się wojna, to ta cała ich propaganda zniknie, a rzeczywistość powie: sprawdzam.  

Niestety, będzie to bardzo bolesne sprawdzenie. https://t.co/BWqvZ8ThhR",2024-10-16T15:34:25.000Z,everyone,3242182113,1846575434655273342,1846575434655273342,Quote,5,True,2024-10-16 16:34:25+00:00,"[{'start': 281, 'end': 304, 'url': 'https://t.co/BWqvZ8ThhR', 'expanded_url': 'https://twitter.com/BartosiakJacek/status/1846574314360873078', 'display_url': 'x.com/BartosiakJacek…'}]",43,111,757,1,6,62703,,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '1016738021939351558', 'name': 'North Atlantic Treaty Organization', 'description': 'North Atlantic Treaty Organization'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1016738021939351558', 'name': 'North Atlantic Treaty Organization', 'description': 'North Atlantic Treaty Organization'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}]","[{'type': 'quoted', 'id': '1846574314360873078'}]",,,,,,
['1846545190011502682'],pl,False,"Przed nami jeszcze wiele spotkań w październiku, ale już teraz zapraszam na listopadowe spotkania na trasie #Mentzen2025!

Nie zwalniamy tempa aż do wyborów! https://t.co/1F1elVbcAL",2024-10-16T13:34:15.000Z,everyone,3242182113,1846545190011502682,1846545190011502682,Original,5,True,2024-10-16 14:34:15+00:00,"[{'start': 158, 'end': 181, 'url': 'https://t.co/1F1elVbcAL', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1846545190011502682/photo/1', 'display_url': 'pic.x.com/1F1elVbcAL', 'media_key': '3_1846545181702569984'}]",66,254,1007,8,14,319936,['3_1846545181702569984'],,,,,,"[{'start': 108, 'end': 120, 'tag': 'Mentzen2025'}]",,
['1846503657849688563'],pl,False,"Omawiamy w Sejmie ustawę o VAT, a przemawiający przede mną poseł Ćwik z Polski 2050 nawet nie wie o jakiej ustawie mówimy.

VAT jest strasznie skomplikowany, trzeba go uprościć zamiast dalej komplikować! https://t.co/cotwhztVOT",2024-10-16T10:49:13.000Z,everyone,3242182113,1846503657849688563,1846503657849688563,Original,5,True,2024-10-16 11:49:13+00:00,"[{'start': 204, 'end': 227, 'url': 'https://t.co/cotwhztVOT', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1846503657849688563/video/1', 'display_url': 'pic.x.com/cotwhztVOT', 'media_key': '13_1846502864853610497'}]",66,60,936,10,29,78833,['13_1846502864853610497'],,,,,,,,
['1846489248196645248'],pl,False,"W rok po wyborach mamy niespełnione obietnice i rząd zajęty alkotubkami, zdjęciami przy wałach i wsadzaniem kolesi do spółek.

Niestety zajęli się też zatrzymaniem CPK, elektrowni jądrowej, rozwaleniem wymiaru sprawiedliwości i finansów publicznych.

Niech ten rząd już upadnie! https://t.co/lMomxOLLwN",2024-10-16T09:51:57.000Z,everyone,3242182113,1846489248196645248,1846489248196645248,Original,5,True,2024-10-16 10:51:57+00:00,"[{'start': 279, 'end': 302, 'url': 'https://t.co/lMomxOLLwN', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1846489248196645248/video/1', 'display_url': 'pic.x.com/lMomxOLLwN', 'media_key': '13_1846489155242471424'}]",490,300,4997,26,112,183370,['13_1846489155242471424'],,,,,,,,
['1846480212361355553'],pl,False,"Gdy przemawiał Prezydent Andrzej Duda, posłowie koalicji zachowywali się jak pozbawiony kultury motłoch.

Teraz przemawia premier Donald Tusk i posłowie PiS najpierw darli się jak niewychowani gimnazjaliści, a w końcu ostentacyjnie wyszli z sali.

Czy posłowie obydwu stron nie… https://t.co/9Sj8y6rzYy",2024-10-16T09:16:03.000Z,everyone,3242182113,1846480212361355553,1846480212361355553,Original,5,True,2024-10-16 10:16:03+00:00,"[{'start': 279, 'end': 302, 'url': 'https://t.co/9Sj8y6rzYy', 'expanded_url': 'https://x.com/i/web/status/1846480212361355553', 'display_url': 'x.com/i/web/status/1…'}]",148,553,5155,17,72,228707,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '907614362478690309', 'name': 'Andrzej Duda', 'description': 'President of Poland Andrzej Duda'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '907614362478690309', 'name': 'Andrzej Duda', 'description': 'President of Poland Andrzej Duda'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '907614362478690309', 'name': 'Andrzej Duda', 'description': 'President of Poland Andrzej Duda'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",,,,,,,
['1846476501950070969'],pl,False,"Dobre przemówienie Prezydenta Andrzeja Dudy w Sejmie.

Trafnie wytknął błędy i zaniechania obecnego rządu. Zaatakował łamanie prawa przez rząd Tuska w sprawie sędziów czy prokuratorów.

To była niestety rzetelna ocena tego roku od wyborów, niezależna od sympatii politycznych.",2024-10-16T09:01:18.000Z,everyone,3242182113,1846476501950070969,1846476501950070969,Original,5,True,2024-10-16 10:01:18+00:00,,580,789,7764,47,93,323971,,,,,,,,,
['1846250615233511569'],pl,False,Zapraszam na Kanał Zero na program Taniec z Ministrami! https://t.co/zUk2nOfd0m,2024-10-15T18:03:43.000Z,everyone,3242182113,1846250615233511569,1846250615233511569,Original,5,True,2024-10-15 19:03:43+00:00,"[{'start': 56, 'end': 79, 'url': 'https://t.co/zUk2nOfd0m', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1846250615233511569/photo/1', 'display_url': 'pic.x.com/zUk2nOfd0m', 'media_key': '3_1846250609160151040'}]",15,73,1082,5,5,48842,['3_1846250609160151040'],,,,,,,,
['1846244888846725260'],pl,False,Troje kandydatów na prezydenta w @OficjalneZero ;) https://t.co/iosxtHwC96,2024-10-15T17:40:57.000Z,everyone,3242182113,1846244888846725260,1846244888846725260,Original,5,True,2024-10-15 18:40:57+00:00,"[{'start': 51, 'end': 74, 'url': 'https://t.co/iosxtHwC96', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1846244888846725260/photo/1', 'display_url': 'pic.x.com/iosxtHwC96', 'media_key': '3_1846244880156184576'}]",113,693,6927,61,101,404570,['3_1846244880156184576'],"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696888568045569', 'name': 'Food & Beverage Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent and related to foods & beverages such as snacks, soft drinks, beers.'}}]",,,,"[{'start': 33, 'end': 47, 'username': 'OficjalneZero', 'id': '1724313011924414464'}]",,,
['1845940204290343098'],pl,False,"Ważne, że miliardy na TVP się znalazły. https://t.co/lDU13leHyO",2024-10-14T21:30:15.000Z,everyone,3242182113,1845940204290343098,1845940204290343098,Quote,5,True,2024-10-14 22:30:15+00:00,"[{'start': 40, 'end': 63, 'url': 'https://t.co/lDU13leHyO', 'expanded_url': 'https://twitter.com/PatrykSlowik/status/1845933276197761371', 'display_url': 'x.com/PatrykSlowik/s…'}]",87,79,1889,4,14,72176,,,"[{'type': 'quoted', 'id': '1845933276197761371'}]",,,,,,
['1845911393704259717'],pl,False,Czy Tusk się wścieknie?,2024-10-14T19:35:46.000Z,everyone,3242182113,1845910865368739931,1845911393704259717,Reply,5,False,2024-10-14 20:35:46+00:00,,9,25,192,1,1,30886,,,"[{'type': 'replied_to', 'id': '1845910865368739931'}]",3242182113,,,,,['1845911392622170112']
['1845910865368739931'],pl,False,"Po bobrach i alkotubkach pojawił się kolejny przeciwnik godny tego rządu: alkolody!

Tusk na pewno w 24h wyśle do tej firmy kontrolę, zwolni jakiegoś urzędnika i zapowie zmiany w prawie. A Hołownia rzuci się przegryzać tętnicę producentowi alkolodów.

Przecież nie okaże się, że… https://t.co/6OgZ5hWMuQ https://t.co/ROdczFjbep",2024-10-14T19:33:40.000Z,everyone,3242182113,1845910865368739931,1845910865368739931,Original,5,False,2024-10-14 20:33:40+00:00,"[{'start': 280, 'end': 303, 'url': 'https://t.co/6OgZ5hWMuQ', 'expanded_url': 'https://x.com/i/web/status/1845910865368739931', 'display_url': 'x.com/i/web/status/1…'}, {'start': 304, 'end': 327, 'url': 'https://t.co/ROdczFjbep', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845910865368739931/photo/1', 'display_url': 'pic.x.com/ROdczFjbep', 'media_key': '3_1845910860847333376'}]",77,101,1479,6,33,90631,['3_1845910860847333376'],,,,,,,,
['1845898091603357781'],pl,False,"Nie rozumiem oburzenia, na jutrzejszy program w Kanale Zero.

Dziennikarze, tak jak politycy mają swoje poglądy, interesy i sympatie polityczne.

Od polityków różnią się tylko tym, że zwykle nieudolnie starają się sprawiać jakieś pozory niezależności i obiektywizmu.

Nie widzę… https://t.co/vBRRQNnCIw",2024-10-14T18:42:54.000Z,everyone,3242182113,1845898091603357781,1845898091603357781,Original,5,True,2024-10-14 19:42:54+00:00,"[{'start': 279, 'end': 302, 'url': 'https://t.co/vBRRQNnCIw', 'expanded_url': 'https://x.com/i/web/status/1845898091603357781', 'display_url': 'x.com/i/web/status/1…'}]",63,225,2884,11,31,219986,,,,,,,,,
"['1845881615194489330', '1845882584204456031']",pl,False,"Rafał Trzaskowski chce zakazać Marszu Niepodległości! 

Zabranianie Polakom świętowania odzyskania niepodległości to skandal! 

Nie przeszkadzają mu parady równości, a boli go widok polskich flag na ulicach Warszawy. 

Jeszcze 4 lata temu, kiedy potrzebował głosów wyborców… https://t.co/gpS8OgSrm7 https://t.co/RT9zflp9oM",2024-10-14T17:41:17.000Z,everyone,3242182113,1845882584204456031,1845882584204456031,Original,4,True,2024-10-14 18:37:26+00:00,"[{'start': 275, 'end': 298, 'url': 'https://t.co/gpS8OgSrm7', 'expanded_url': 'https://x.com/i/web/status/1845882584204456031', 'display_url': 'x.com/i/web/status/1…'}, {'start': 299, 'end': 322, 'url': 'https://t.co/RT9zflp9oM', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845882584204456031/photo/1', 'display_url': 'pic.x.com/RT9zflp9oM', 'media_key': '3_1845881608512954368'}]",860,873,9891,41,94,349180,['3_1845881608512954368'],"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1624925732722864129', 'name': 'Temu'}}]",,,,,,,
['1845837173699817831'],pl,False,Jutro Mentzen grilluje wyjątkowo na Kanale Zero :) https://t.co/Q2hs4atgnS,2024-10-14T14:40:50.000Z,everyone,3242182113,1845837173699817831,1845837173699817831,Quote,5,True,2024-10-14 15:40:50+00:00,"[{'start': 51, 'end': 74, 'url': 'https://t.co/Q2hs4atgnS', 'expanded_url': 'https://twitter.com/K_Stanowski/status/1845833381264719959', 'display_url': 'x.com/K_Stanowski/st…'}]",63,121,2149,4,31,120846,,,"[{'type': 'quoted', 'id': '1845833381264719959'}]",,,,,,
['1845398229476659413'],pl,False,Wczorajsze świetne spotkanie w Suwałkach! Dziękuję! https://t.co/TjzdgfVY6f,2024-10-13T09:36:38.000Z,everyone,3242182113,1845398229476659413,1845398229476659413,Original,5,True,2024-10-13 10:36:38+00:00,"[{'start': 52, 'end': 75, 'url': 'https://t.co/TjzdgfVY6f', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845398229476659413/photo/1', 'display_url': 'pic.x.com/TjzdgfVY6f', 'media_key': '3_1845398213924208643'}, {'start': 52, 'end': 75, 'url': 'https://t.co/TjzdgfVY6f', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845398229476659413/photo/1', 'display_url': 'pic.x.com/TjzdgfVY6f', 'media_key': '3_1845398213928378379'}, {'start': 52, 'end': 75, 'url': 'https://t.co/TjzdgfVY6f', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845398229476659413/photo/1', 'display_url': 'pic.x.com/TjzdgfVY6f', 'media_key': '3_1845398213924102145'}, {'start': 52, 'end': 75, 'url': 'https://t.co/TjzdgfVY6f', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845398229476659413/photo/1', 'display_url': 'pic.x.com/TjzdgfVY6f', 'media_key': '3_1845398213924171778'}]",11,32,317,0,3,25121,"['3_1845398213924208643', '3_1845398213928378379', '3_1845398213924102145', '3_1845398213924171778']",,,,,,,,
['1845114054165049568'],pl,False,"Bardzo dziękuję za Waszą obecność na spotkaniu w Olecku. Za chwilę zaczynamy ostatnie dzisiaj spotkanie w Suwałkach. 

Do zobaczenia! https://t.co/Ve9pOipM29",2024-10-12T14:47:25.000Z,everyone,3242182113,1845114054165049568,1845114054165049568,Original,5,True,2024-10-12 15:47:25+00:00,"[{'start': 134, 'end': 157, 'url': 'https://t.co/Ve9pOipM29', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845114054165049568/photo/1', 'display_url': 'pic.x.com/Ve9pOipM29', 'media_key': '3_1845114045466066963'}, {'start': 134, 'end': 157, 'url': 'https://t.co/Ve9pOipM29', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845114054165049568/photo/1', 'display_url': 'pic.x.com/Ve9pOipM29', 'media_key': '3_1845114045453438992'}, {'start': 134, 'end': 157, 'url': 'https://t.co/Ve9pOipM29', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845114054165049568/photo/1', 'display_url': 'pic.x.com/Ve9pOipM29', 'media_key': '3_1845114045453541387'}, {'start': 134, 'end': 157, 'url': 'https://t.co/Ve9pOipM29', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845114054165049568/photo/1', 'display_url': 'pic.x.com/Ve9pOipM29', 'media_key': '3_1845114045461823496'}]",11,35,205,2,1,21708,"['3_1845114045466066963', '3_1845114045453438992', '3_1845114045453541387', '3_1845114045461823496']",,,,,,,,
['1845091338376650930'],pl,False,"Suwerenna Polska została wchłonięta przez PiS.

Współczuję porządnym działaczom SP, którzy zapisali się do tej partii, ponieważ mieli prawicowe poglądy, a nie chcieli być w PiS. 

Jeżeli działaliście w SP, a nie prywatyzowaliście Funduszu Sprawiedliwości, nie doiliście spółek… https://t.co/9GX8jMbWXa",2024-10-12T13:17:09.000Z,everyone,3242182113,1845091338376650930,1845091338376650930,Original,5,True,2024-10-12 14:17:09+00:00,"[{'start': 278, 'end': 301, 'url': 'https://t.co/9GX8jMbWXa', 'expanded_url': 'https://x.com/i/web/status/1845091338376650930', 'display_url': 'x.com/i/web/status/1…'}]",62,680,1476,55,51,195894,,,,,,,,,
"['1845064071374086435', '1845066678394134903']",pl,False,"Byłem dzisiaj na granicy z Białorusią, której przed imigrantami broni Wojsko Polskie oraz Straż Graniczna. Donald Tusk i jego ludzie zamiast ich wspierać, jeszcze przeszkadzają im w pracy i robią z nich bezdusznych wykonawców rozkazów. 

Rząd w ogóle nie dba o bezpieczeństwo… https://t.co/GFWD8ud5KG https://t.co/VYaqVyScrm",2024-10-12T11:39:10.000Z,everyone,3242182113,1845066678394134903,1845066678394134903,Original,4,True,2024-10-12 12:28:48+00:00,"[{'start': 277, 'end': 300, 'url': 'https://t.co/GFWD8ud5KG', 'expanded_url': 'https://x.com/i/web/status/1845066678394134903', 'display_url': 'x.com/i/web/status/1…'}, {'start': 301, 'end': 324, 'url': 'https://t.co/VYaqVyScrm', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845066678394134903/photo/1', 'display_url': 'pic.x.com/VYaqVyScrm', 'media_key': '3_1845064062050156550'}, {'start': 301, 'end': 324, 'url': 'https://t.co/VYaqVyScrm', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845066678394134903/photo/1', 'display_url': 'pic.x.com/VYaqVyScrm', 'media_key': '3_1845064062054330383'}, {'start': 301, 'end': 324, 'url': 'https://t.co/VYaqVyScrm', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845066678394134903/photo/1', 'display_url': 'pic.x.com/VYaqVyScrm', 'media_key': '3_1845066672006201349'}]",133,291,2072,14,30,128122,"['3_1845064062050156550', '3_1845064062054330383', '3_1845066672006201349']","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",,,,,,,
['1845003684649808031'],pl,False,"Dzisiaj na trasie #Mentzen2025 Augustów, Olecko i Suwałki!

Do zobaczenia! https://t.co/V96ouyR7AZ",2024-10-12T07:28:51.000Z,everyone,3242182113,1845003684649808031,1845003684649808031,Original,5,True,2024-10-12 08:28:51+00:00,"[{'start': 75, 'end': 98, 'url': 'https://t.co/V96ouyR7AZ', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1845003684649808031/photo/1', 'display_url': 'pic.x.com/V96ouyR7AZ', 'media_key': '3_1845003680707153930'}]",8,19,139,0,0,17912,['3_1845003680707153930'],,,,,,"[{'start': 18, 'end': 30, 'tag': 'Mentzen2025'}]",,
['1844803149070270483'],pl,False,"Świetne spotkanie w Ełku! Dziękuję! 

Jutro widzimy się w Augustowie, Olecku i Suwałkach! https://t.co/o9WpPsHUuQ",2024-10-11T18:12:00.000Z,everyone,3242182113,1844803149070270483,1844803149070270483,Original,5,True,2024-10-11 19:12:00+00:00,"[{'start': 90, 'end': 113, 'url': 'https://t.co/o9WpPsHUuQ', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1844803149070270483/photo/1', 'display_url': 'pic.x.com/o9WpPsHUuQ', 'media_key': '3_1844803139418931259'}, {'start': 90, 'end': 113, 'url': 'https://t.co/o9WpPsHUuQ', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1844803149070270483/photo/1', 'display_url': 'pic.x.com/o9WpPsHUuQ', 'media_key': '3_1844803139414736922'}, {'start': 90, 'end': 113, 'url': 'https://t.co/o9WpPsHUuQ', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1844803149070270483/photo/1', 'display_url': 'pic.x.com/o9WpPsHUuQ', 'media_key': '3_1844803139418906626'}, {'start': 90, 'end': 113, 'url': 'https://t.co/o9WpPsHUuQ', 'expanded_url': 'https://x.com/SlawomirMentzen/status/1844803149070270483/photo/1', 'display_url': 'pic.x.com/o9WpPsHUuQ', 'media_key': '3_1844803139414740997'}]",16,21,355,0,2,22463,"['3_1844803139418931259', '3_1844803139414736922', '3_1844803139418906626', '3_1844803139414740997']",,,,,,,,
